KOCH	49,395	1,136	2.30%	2,673	698
BARTLETT	43,648	1,135	2.60%	2,674	791
OCANAS	1,207	1,135	94.03%	2,675	21,609
TANNER	48,813	1,132	2.32%	2,676	709
ENGLISH	46,393	1,132	2.44%	2,677	748
BERG	48,746	1,131	2.32%	2,678	712
RETA	1,426	1,131	79.31%	2,679	19,087
CIRILO	1,325	1,131	85.36%	2,680	20,149
VERASTEGUI	1,215	1,130	93.00%	2,681	21,495
BRIDGES	53,682	1,127	2.10%	2,682	635
HANCOCK	50,558	1,127	2.23%	2,683	681
CALLAHAN	50,524	1,127	2.23%	2,684	682
DONOVAN	40,410	1,127	2.79%	2,685	853
STERLING	25,894	1,126	4.35%	2,686	1,362
GOLDEN	49,360	1,125	2.28%	2,687	699
URBAN	20,058	1,125	5.61%	2,688	1,790
WALTER	48,024	1,124	2.34%	2,689	727
BORRAYO	1,184	1,124	94.93%	2,690	21,926
GALINDEZ	1,350	1,123	83.19%	2,691	19,896
SAWYER	49,028	1,123	2.29%	2,692	707
LOPEZGONZALEZ	1,152	1,122	97.40%	2,693	22,359
GARCIAGONZALEZ	1,149	1,122	97.65%	2,694	22,404
ARISTIZABAL	1,229	1,118	90.97%	2,695	21,320
ECHEVERRY	1,181	1,118	94.67%	2,696	21,972
HULL	43,018	1,118	2.60%	2,697	807
PINTADO	1,273	1,116	87.67%	2,698	20,758
VALDESPINO	1,234	1,115	90.36%	2,699	21,251
GAMERO	1,170	1,114	95.21%	2,700	22,113
BALLI	1,563	1,114	71.27%	2,701	17,888
SOLA	2,218	1,114	50.23%	2,702	13,654
SERPAS	1,680	1,113	66.25%	2,703	16,933
CUBIAS	1,153	1,112	96.44%	2,704	22,346
ESPOSITO	22,789	1,112	4.88%	2,705	1,576
GASTON	19,502	1,112	5.70%	2,706	1,837
BOSCH	7,312	1,111	15.19%	2,707	4,826
DESOTO	2,617	1,111	42.45%	2,708	11,946
MONTEAGUDO	1,279	1,111	86.86%	2,709	20,687
ARIZAGA	1,144	1,111	97.12%	2,710	22,481
CORELLA	1,431	1,110	77.57%	2,711	19,027
CHICA	1,197	1,110	92.73%	2,712	21,736
HERBERT	26,417	1,110	4.20%	2,713	1,334
HUMPHREY	49,056	1,109	2.26%	2,714	705
SANROMAN	1,274	1,109	87.05%	2,715	20,750
PALOMAR	1,344	1,108	82.44%	2,716	19,955
CASTRELLON	1,142	1,108	97.02%	2,717	22,516
SHIELDS	50,832	1,108	2.18%	2,718	672
SAVAGE	49,914	1,108	2.22%	2,719	690
MCDOWELL	49,217	1,107	2.25%	2,720	702
MACDONALD	46,717	1,107	2.37%	2,721	744
STUART	36,540	1,107	3.03%	2,722	951
ZETINA	1,219	1,107	90.81%	2,723	21,439
YBANEZ	1,709	1,107	64.77%	2,724	16,734
CANTOR	4,441	1,107	24.93%	2,725	7,500
BERNARDO	7,003	1,106	15.79%	2,726	5,017
KEITH	48,487	1,106	2.28%	2,727	718
URENO	1,153	1,105	95.84%	2,728	22,346
MARTIR	1,284	1,104	85.98%	2,729	20,627
CEPERO	1,201	1,104	91.92%	2,730	21,686
CONWAY	44,320	1,104	2.49%	2,731	779
ZEVALLOS	1,213	1,103	90.93%	2,732	21,524
ROSENDO	1,193	1,103	92.46%	2,733	21,790
ERIVES	1,140	1,102	96.67%	2,734	22,543
SUBIA	1,383	1,100	79.54%	2,735	19,527
WILKERSON	48,444	1,100	2.27%	2,736	719
SAMPSON	39,277	1,100	2.80%	2,737	886
RIZZO	18,605	1,100	5.91%	2,738	1,943
QUIZHPI	1,135	1,099	96.83%	2,739	22,618
PRADA	1,511	1,099	72.73%	2,740	18,337
MCCLURE	47,742	1,098	2.30%	2,741	731
VIDANA	1,159	1,097	94.65%	2,742	22,246
LUPIAN	1,155	1,097	94.98%	2,743	22,319
CERROS	1,128	1,095	97.07%	2,744	22,721
PITTMAN	55,021	1,095	1.99%	2,745	619
DICKSON	35,312	1,095	3.10%	2,746	986
ARCHER	34,949	1,094	3.13%	2,747	1,000
PUJOLS	1,153	1,094	94.88%	2,748	22,346
CASTELLO	3,347	1,094	32.69%	2,749	9,692
CEDILLOS	1,136	1,093	96.21%	2,750	22,608
HERNANDEZGARCI	1,127	1,092	96.89%	2,751	22,733
HOBBS	48,522	1,092	2.25%	2,752	717
BODDEN	3,183	1,092	34.31%	2,753	10,125
GARCIASANCHEZ	1,120	1,091	97.41%	2,754	22,856
KERR	44,711	1,091	2.44%	2,755	771
EATON	47,184	1,090	2.31%	2,756	740
ARBALLO	1,207	1,090	90.31%	2,757	21,609
PEREZMARTINEZ	1,120	1,089	97.23%	2,758	22,856
MARMOLEJOS	1,115	1,089	97.67%	2,759	22,944
EQUIHUA	1,104	1,089	98.64%	2,760	23,120
FOLEY	51,865	1,089	2.10%	2,761	661
MOSLEY	47,963	1,089	2.27%	2,762	730
SHANNON	46,147	1,089	2.36%	2,763	752
PATRON	1,754	1,087	61.97%	2,764	16,407
MIRA	1,870	1,086	58.07%	2,765	15,625
WILEY	48,720	1,086	2.23%	2,766	713
TANGUMA	1,186	1,086	91.57%	2,767	21,895
CANTO	1,918	1,085	56.57%	2,768	15,303
ILLESCAS	1,138	1,084	95.25%	2,769	22,573
NAMBO	1,130	1,084	95.93%	2,770	22,689
VALE	3,334	1,084	32.51%	2,771	9,728
DICKERSON	51,889	1,084	2.09%	2,772	659
GENTRY	43,027	1,084	2.52%	2,773	806
WINTERS	44,914	1,082	2.41%	2,774	766
LULE	1,241	1,082	87.19%	2,775	21,157
HANNA	39,890	1,081	2.71%	2,776	867
ACEDO	1,236	1,080	87.38%	2,777	21,228
DONJUAN	1,103	1,079	97.82%	2,778	23,135
LEACH	44,581	1,079	2.42%	2,779	772
SOMOZA	1,237	1,078	87.15%	2,780	21,218
LAGUNES	1,113	1,077	96.77%	2,781	22,978
CRIOLLO	1,123	1,076	95.81%	2,782	22,809
LUQUIN	1,101	1,075	97.64%	2,783	23,167
HOOVER	57,497	1,075	1.87%	2,784	580
JESUS	2,033	1,075	52.88%	2,785	14,636
GONSALVES	8,494	1,074	12.64%	2,786	4,173
MARINES	1,266	1,074	84.83%	2,787	20,843
FEBLES	1,182	1,074	90.86%	2,788	21,960
LINAN	1,214	1,072	88.30%	2,789	21,509
GONZALEZLOPEZ	1,088	1,072	98.53%	2,790	23,386
NOEL	31,768	1,071	3.37%	2,791	1,103
ENCINIAS	1,232	1,070	86.85%	2,792	21,272
BELMARES	1,143	1,070	93.61%	2,793	22,503
MARBAN	1,124	1,070	95.20%	2,794	22,791
GARCIARAMIREZ	1,082	1,069	98.80%	2,795	23,485
URANGA	1,266	1,068	84.36%	2,796	20,843
ENRIQUE	1,283	1,067	83.16%	2,797	20,636
PARK	106,696	1,067	1.00%	2,798	289
FERIA	1,411	1,066	75.55%	2,799	19,229
ARVELO	1,180	1,065	90.25%	2,800	21,986
MALPICA	1,174	1,064	90.63%	2,801	22,069
MELECIO	1,143	1,063	93.00%	2,802	22,503
VICUNA	1,144	1,062	92.83%	2,803	22,481
LIVINGSTON	42,103	1,061	2.52%	2,804	821
LEBLANC	42,575	1,060	2.49%	2,805	815
PAREJA	1,377	1,060	76.98%	2,806	19,590
BRETON	4,322	1,059	24.50%	2,807	7,682
ANTON	6,823	1,057	15.49%	2,808	5,129
ESPAILLAT	1,131	1,057	93.46%	2,809	22,673
PECK	40,055	1,057	2.64%	2,810	864
JOHN	33,543	1,057	3.15%	2,811	1,034
SARAGOSA	1,356	1,056	77.88%	2,812	19,823
JAIMEZ	1,142	1,056	92.47%	2,813	22,516
LLANO	1,196	1,055	88.21%	2,814	21,750
PALMERIN	1,117	1,054	94.36%	2,815	22,906
PITTS	49,740	1,054	2.12%	2,816	693
VILLAMAR	1,256	1,053	83.84%	2,817	20,961
MENDIZABAL	1,177	1,053	89.46%	2,818	22,026
TORAL	1,168	1,053	90.15%	2,819	22,131
VICTORINO	2,218	1,053	47.48%	2,820	13,654
HENSLEY	51,081	1,052	2.06%	2,821	668
MORERA	1,155	1,052	91.08%	2,822	22,319
SMALL	40,212	1,050	2.61%	2,823	861
BRANCH	35,225	1,050	2.98%	2,824	990
MACHIN	1,971	1,049	53.22%	2,825	14,991
SAVEDRA	1,211	1,049	86.62%	2,826	21,553
ESPERICUETA	1,100	1,049	95.36%	2,827	23,185
STOUT	43,305	1,048	2.42%	2,828	798
MIRON	2,739	1,046	38.19%	2,829	11,488
ALAVEZ	1,065	1,046	98.22%	2,830	23,750
RUEDAS	1,144	1,045	91.35%	2,831	22,481
MORONTA	1,086	1,045	96.22%	2,832	23,414
BEST	37,923	1,043	2.75%	2,833	911
CAMPANA	3,920	1,042	26.58%	2,834	8,429
RENGIFO	1,101	1,041	94.55%	2,835	23,167
HUESCA	1,093	1,041	95.24%	2,836	23,300
GORIS	1,727	1,041	60.28%	2,837	16,601
POOLE	56,226	1,040	1.85%	2,838	604
ARCILA	1,096	1,040	94.89%	2,839	23,251
LASCANO	1,277	1,039	81.36%	2,840	20,709
GAINES	43,821	1,039	2.37%	2,841	788
KIRBY	53,767	1,038	1.93%	2,842	633
SINCLAIR	27,243	1,038	3.81%	2,843	1,290
TRIGO	1,259	1,038	82.45%	2,844	20,926
BERROA	1,102	1,037	94.10%	2,845	23,153
PAUCAR	1,078	1,037	96.20%	2,846	23,555
MCKEE	44,137	1,037	2.35%	2,847	780
SHEPARD	39,430	1,037	2.63%	2,848	882
COMBS	54,257	1,036	1.91%	2,849	624
CECENA	1,214	1,036	85.34%	2,850	21,509
SAMUDIO	1,211	1,036	85.55%	2,851	21,553
STAFFORD	46,394	1,035	2.23%	2,852	747
MEDEIROS	19,031	1,035	5.44%	2,853	1,889
CONLEY	55,917	1,034	1.85%	2,854	607
KNOX	44,742	1,034	2.31%	2,855	769
ODONNELL	43,460	1,034	2.38%	2,856	795
LAU	29,792	1,034	3.47%	2,857	1,187
GERVACIO	1,391	1,034	74.34%	2,858	19,425
MORUA	1,096	1,034	94.34%	2,859	23,251
CUAUTLE	1,052	1,033	98.19%	2,860	23,978
LOPEZRAMIREZ	1,062	1,032	97.18%	2,861	23,804
SANCHEZGARCIA	1,049	1,032	98.38%	2,862	24,031
ALBOR	1,093	1,031	94.33%	2,863	23,300
LABRADOR	2,036	1,031	50.64%	2,864	14,617
BEAUCHAMP	11,865	1,031	8.69%	2,865	3,023
SOUSA	15,377	1,030	6.70%	2,866	2,370
FAMILIA	1,116	1,030	92.29%	2,867	22,924
PLATERO	2,002	1,030	51.45%	2,868	14,814
NIEBLAS	1,177	1,029	87.43%	2,869	22,026
VITERI	1,166	1,029	88.25%	2,870	22,158
ELLISON	42,827	1,028	2.40%	2,871	809
DOWNS	33,922	1,028	3.03%	2,872	1,025
WOODARD	46,240	1,027	2.22%	2,873	750
STARK	41,735	1,027	2.46%	2,874	827
NICASIO	1,183	1,027	86.81%	2,875	21,940
PROANO	1,126	1,027	91.21%	2,876	22,749
PANDURO	1,058	1,027	97.07%	2,877	23,866
GUALLPA	1,058	1,027	97.07%	2,878	23,866
CARACHURE	1,040	1,027	98.75%	2,879	24,174
CUBA	1,955	1,026	52.48%	2,880	15,090
PEDROSA	1,572	1,025	65.20%	2,881	17,809
CERRILLO	1,146	1,025	89.44%	2,882	22,450
VILLARROEL	1,136	1,025	90.23%	2,883	22,608
TREJOS	1,089	1,025	94.12%	2,884	23,371
CANADA	9,819	1,025	10.44%	2,885	3,616
PEREZGONZALEZ	1,047	1,025	97.90%	2,886	24,064
SALASAR	1,056	1,024	96.97%	2,887	23,899
ISAIS	1,083	1,024	94.55%	2,888	23,472
STEIN	43,389	1,024	2.36%	2,889	796
ALVES	13,882	1,024	7.38%	2,890	2,595
MAS	1,513	1,023	67.61%	2,891	18,317
HARRELL	50,837	1,022	2.01%	2,892	671
BUELNA	1,183	1,022	86.39%	2,893	21,940
TRAVIESO	1,114	1,022	91.74%	2,894	22,963
VELASQUES	1,091	1,022	93.68%	2,895	23,333
BALDONADO	1,529	1,020	66.71%	2,896	18,198
FERNANDO	5,596	1,020	18.23%	2,897	6,123
MOSES	39,216	1,020	2.60%	2,898	887
MAYES	25,256	1,020	4.04%	2,899	1,408
CLASS	2,352	1,020	43.37%	2,900	13,053
PADRO	1,238	1,019	82.31%	2,901	21,204
CASTRILLON	1,131	1,019	90.10%	2,902	22,673
WEEKS	41,565	1,018	2.45%	2,903	831
MCINTYRE	43,842	1,017	2.32%	2,904	786
JACOB	24,688	1,017	4.12%	2,905	1,444
AGREDANO	1,056	1,016	96.21%	2,906	23,899
ALEGRE	2,022	1,016	50.25%	2,907	14,704
ESTREMERA	1,139	1,016	89.20%	2,908	22,559
ARBELAEZ	1,103	1,015	92.02%	2,909	23,135
GUITRON	1,065	1,015	95.31%	2,910	23,750
KENT	44,325	1,015	2.29%	2,911	778
CROSBY	40,563	1,014	2.50%	2,912	851
ZATARAIN	1,162	1,013	87.18%	2,913	22,201
BELMAN	1,369	1,012	73.92%	2,914	19,688
VALLIN	1,210	1,012	83.64%	2,915	21,568
PATEL	229,973	1,012	0.44%	2,916	95
OLIVAR	1,456	1,012	69.51%	2,917	18,808
DELOSRIOS	1,079	1,011	93.70%	2,918	23,532
VILLAFAN	1,025	1,011	98.63%	2,919	24,431
RABADAN	1,061	1,009	95.10%	2,920	23,817
BURROLA	1,093	1,008	92.22%	2,921	23,300
HURST	46,244	1,008	2.18%	2,922	749
HARDING	39,787	1,007	2.53%	2,923	871
RAMIREZLOPEZ	1,023	1,007	98.44%	2,924	24,466
CLINE	50,258	1,005	2.00%	2,925	684
YESCAS	1,061	1,004	94.63%	2,926	23,817
VILLAFRANCA	1,239	1,004	81.03%	2,927	21,184
PENAFIEL	1,160	1,004	86.55%	2,928	22,235
CHRISTOPHER	29,067	1,003	3.45%	2,929	1,214
FREDERICK	41,394	1,002	2.42%	2,930	833
ARACENA	1,049	1,002	95.52%	2,931	24,031
URGILES	1,034	1,001	96.81%	2,932	24,260
LIRANZO	1,031	1,001	97.09%	2,933	24,325
ZUNO	1,092	1,001	91.67%	2,934	23,315
MELENA	1,177	1,000	84.96%	2,935	22,026
PARRISH	49,733	1,000	2.01%	2,936	694
BRAUN	34,491	1,000	2.90%	2,937	1,012
BLANCHARD	37,695	999	2.65%	2,938	920
ESCORCIA	1,056	998	94.51%	2,939	23,899
HUANTE	1,060	997	94.06%	2,940	23,837
BARR	44,130	997	2.26%	2,941	781
AVELINO	1,525	997	65.38%	2,942	18,237
BEATO	1,404	997	71.01%	2,943	19,291
LARACUENTE	1,115	997	89.42%	2,944	22,944
OBESO	1,069	996	93.17%	2,945	23,691
SOLACHE	1,014	996	98.22%	2,946	24,629
NERIO	1,072	995	92.82%	2,947	23,647
OLAVARRIA	1,101	995	90.37%	2,948	23,167
LESTER	44,784	994	2.22%	2,949	768
BRADSHAW	42,465	994	2.34%	2,950	818
WALLS	41,025	993	2.42%	2,951	842
CABADA	1,069	993	92.89%	2,952	23,691
MELLADO	1,057	993	93.95%	2,953	23,881
LOEZA	1,019	993	97.45%	2,954	24,531
ZENTENO	1,031	992	96.22%	2,955	24,325
AZPEITIA	1,053	990	94.02%	2,956	23,957
CALVA	1,093	990	90.58%	2,957	23,300
BALTODANO	1,056	988	93.56%	2,958	23,899
BROWNING	43,329	988	2.28%	2,959	797
CRANE	37,870	988	2.61%	2,960	916
SPENCE	36,129	986	2.73%	2,961	964
FLAMENCO	1,025	986	96.20%	2,962	24,431
LONA	1,265	986	77.94%	2,963	20,852
CUBERO	1,212	986	81.35%	2,964	21,535
PICON	1,135	986	86.87%	2,965	22,618
URQUIDEZ	1,117	985	88.18%	2,966	22,906
BARRANTES	1,096	985	89.87%	2,967	23,251
HUAMAN	1,080	985	91.20%	2,968	23,515
CHAMBERLAIN	28,727	985	3.43%	2,969	1,231
CESENA	1,231	984	79.94%	2,970	21,288
LAUREL	1,984	984	49.60%	2,971	14,920
LOUIS	23,738	983	4.14%	2,972	1,510
AREVALOS	1,044	983	94.16%	2,973	24,112
SARDINAS	1,091	983	90.10%	2,974	23,333
CRUZADO	1,186	982	82.80%	2,975	21,895
GALVIS	1,104	981	88.86%	2,976	23,120
BUCKLEY	41,348	980	2.37%	2,977	834
NIXON	38,147	980	2.57%	2,978	907
JARVIS	35,350	979	2.77%	2,979	985
VINAS	1,339	979	73.11%	2,980	19,997
MESTA	1,243	978	78.68%	2,981	21,119
GILLESPIE	42,693	978	2.29%	2,982	811
OSORTO	1,002	978	97.60%	2,983	24,838
GONZALEZPEREZ	994	977	98.29%	2,984	25,003
JACOBSON	44,808	977	2.18%	2,985	767
ORR	44,388	977	2.20%	2,986	774
LORETO	1,367	976	71.40%	2,987	19,703
ROSETE	1,838	976	53.10%	2,988	15,833
ZUBIATE	1,055	976	92.51%	2,989	23,920
DEGOLLADO	1,029	976	94.85%	2,990	24,352
MCINTOSH	42,379	975	2.30%	2,991	819
RANDOLPH	41,129	975	2.37%	2,992	840
HEBERT	41,275	974	2.36%	2,993	836
MONEGRO	993	974	98.09%	2,994	25,020
CERECERES	1,019	973	95.49%	2,995	24,531
SLOAN	43,261	973	2.25%	2,996	800
MAESE	1,160	973	83.88%	2,997	22,235
SANTILLANA	1,118	973	87.03%	2,998	22,892
ESPIRITU	4,438	973	21.92%	2,999	7,502
CONSUEGRA	1,049	972	92.66%	3,000	24,031
BALLEZA	1,125	972	86.40%	3,001	22,770
VIRUET	1,066	971	91.09%	3,002	23,737
ALDAZ	1,044	971	93.01%	3,003	24,112
RIVADENEIRA	1,040	971	93.37%	3,004	24,174
HUFFMAN	50,786	970	1.91%	3,005	674
DENIZ	1,395	970	69.53%	3,006	19,379
PICO	1,678	968	57.69%	3,007	16,944
SIAS	3,112	967	31.07%	3,008	10,352
BLACKWELL	47,175	967	2.05%	3,009	741
MAYNARD	36,460	966	2.65%	3,010	953
ORENGO	1,066	966	90.62%	3,011	23,737
FUNDORA	1,049	966	92.09%	3,012	24,031
MESTRE	1,187	965	81.30%	3,013	21,878
HERREJON	987	964	97.67%	3,014	25,136
OREGON	1,071	962	89.82%	3,015	23,662
SABILLON	1,021	962	94.22%	3,016	24,499
MERRITT	45,594	962	2.11%	3,017	756
BULLOCK	44,740	962	2.15%	3,018	770
CHAMPION	17,527	962	5.49%	3,019	2,058
MCCALL	43,483	961	2.21%	3,020	794
LAZALDE	1,010	961	95.15%	3,021	24,702
BUESO	1,007	961	95.43%	3,022	24,747
FIORENTINO	3,635	961	26.44%	3,023	8,999
MARTINEZPEREZ	982	960	97.76%	3,024	25,226
HOLDER	33,465	960	2.87%	3,025	1,040
AGUAS	1,440	960	66.67%	3,026	18,950
GALBAN	1,201	959	79.85%	3,027	21,686
FRANQUI	1,091	959	87.90%	3,028	23,333
LEVINE	33,637	959	2.85%	3,029	1,032
SUTHERLAND	29,585	959	3.24%	3,030	1,195
AQUILAR	1,064	958	90.04%	3,031	23,768
HERANDEZ	1,025	958	93.46%	3,032	24,431
GONZALEZGARCIA	979	958	97.85%	3,033	25,295
ALMADA	1,265	958	75.73%	3,034	20,852
CAMERO	1,357	957	70.52%	3,035	19,814
GLASS	41,802	957	2.29%	3,036	823
PARRALES	1,006	957	95.13%	3,037	24,762
DORIA	3,074	957	31.13%	3,038	10,459
MORGADO	1,803	956	53.02%	3,039	16,064
KEMP	46,146	955	2.07%	3,040	753
MURATALLA	974	954	97.95%	3,041	25,403
NAVAR	1,042	953	91.46%	3,042	24,137
RAMIREZGARCIA	974	953	97.84%	3,043	25,403
PORTELA	1,330	953	71.65%	3,044	20,088
FARINAS	1,599	953	59.60%	3,045	17,582
RUIS	1,662	952	57.28%	3,046	17,080
UNZUETA	1,036	952	91.89%	3,047	24,222
BAYONA	1,219	951	78.01%	3,048	21,439
ANDERSEN	36,150	951	2.63%	3,049	963
MADRIL	1,242	950	76.49%	3,050	21,144
OSORIA	1,001	950	94.91%	3,051	24,855
SERMENO	1,013	949	93.68%	3,052	24,648
KNAPP	41,771	948	2.27%	3,053	825
FARLEY	38,528	948	2.46%	3,054	898
DURHAM	43,635	947	2.17%	3,055	792
CESAR	3,904	947	24.26%	3,056	8,458
ACEITUNO	1,026	947	92.30%	3,057	24,404
ZETINO	979	947	96.73%	3,058	25,295
GUIJARRO	981	946	96.43%	3,059	25,255
SHEPPARD	36,960	946	2.56%	3,060	938
RASMUSSEN	36,636	945	2.58%	3,061	947
GALVIN	11,882	945	7.95%	3,062	3,018
MERCHAN	1,016	945	93.01%	3,063	24,593
CANDELAS	987	945	95.74%	3,064	25,136
CASTELO	1,445	945	65.40%	3,065	18,899
FEBUS	1,297	945	72.86%	3,066	20,468
COBO	1,210	944	78.02%	3,067	21,568
REILLY	40,884	944	2.31%	3,068	845
CELESTINO	1,452	944	65.01%	3,069	18,841
DILONE	996	944	94.78%	3,070	24,961
GALLOWAY	34,909	943	2.70%	3,071	1,002
SOARES	11,694	943	8.06%	3,072	3,069
TROCHEZ	988	942	95.34%	3,073	25,115
LYNN	37,644	941	2.50%	3,074	924
BRAND	19,135	941	4.92%	3,075	1,879
BIRD	33,457	940	2.81%	3,076	1,041
CARVALHO	10,877	940	8.64%	3,077	3,302
LOPEZSANCHEZ	961	940	97.81%	3,078	25,659
NUNCIO	1,085	940	86.64%	3,079	23,432
VILLALOVOS	1,034	939	90.81%	3,080	24,260
RODRIGUEZLOPEZ	967	939	97.10%	3,081	25,535
FITZPATRICK	40,449	938	2.32%	3,082	852
PACE	39,879	937	2.35%	3,083	868
DUDLEY	35,781	937	2.62%	3,084	972
PORTALATIN	1,035	937	90.53%	3,085	24,237
MULERO	1,015	936	92.22%	3,086	24,608
WHITEHEAD	44,373	936	2.11%	3,087	776
REMIGIO	1,489	936	62.86%	3,088	18,529
INOCENCIO	1,643	935	56.91%	3,089	17,239
SUASTEGUI	953	935	98.11%	3,090	25,833
MERLO	3,122	935	29.95%	3,091	10,320
PADUA	2,505	935	37.33%	3,092	12,411
BONIFACIO	2,457	934	38.01%	3,093	12,597
HICKMAN	41,163	934	2.27%	3,094	838
ODELL	31,349	934	2.98%	3,095	1,117
PIERRE	33,913	933	2.75%	3,096	1,026
HIRALDO	970	933	96.19%	3,097	25,486
BEAN	37,571	932	2.48%	3,098	926
ROIG	1,433	931	64.97%	3,099	19,012
BEASLEY	47,693	930	1.95%	3,100	732
UVALLE	992	930	93.75%	3,101	25,037
QUINTO	2,746	930	33.87%	3,102	11,466
SPEARS	41,665	929	2.23%	3,103	830
DONALDSON	36,558	929	2.54%	3,104	950
PAULA	1,538	928	60.34%	3,105	18,106
GRACE	28,098	927	3.30%	3,106	1,248
TABORA	1,374	927	67.47%	3,107	19,628
GAUCIN	962	927	96.36%	3,108	25,640
CRUZHERNANDEZ	958	927	96.76%	3,109	25,725
RUTZ	3,282	925	28.18%	3,110	9,854
SARRIA	1,025	924	90.15%	3,111	24,431
PIMIENTA	1,019	924	90.68%	3,112	24,531
CADAVID	1,010	924	91.49%	3,113	24,702
GAVILANES	978	924	94.48%	3,114	25,314
MCKAY	38,681	924	2.39%	3,115	895
SEXTON	43,133	923	2.14%	3,116	804
BRANDT	36,613	923	2.52%	3,117	948
ORLANDO	12,586	923	7.33%	3,118	2,865
HINCAPIE	982	923	93.99%	3,119	25,226
CRUZLOPEZ	936	923	98.61%	3,120	26,143
SNOW	47,528	922	1.94%	3,121	734
MCMAHON	39,411	922	2.34%	3,122	883
MCFARLAND	41,300	921	2.23%	3,123	835
ARTILES	988	921	93.22%	3,124	25,115
MOON	45,528	920	2.02%	3,125	758
FROST	42,015	920	2.19%	3,126	822
BENTLEY	40,193	920	2.29%	3,127	862
AGUINIGA	980	919	93.78%	3,128	25,272
KLINE	45,390	917	2.02%	3,129	761
MAHONEY	40,397	917	2.27%	3,130	855
CAAMANO	1,058	916	86.58%	3,131	23,866
SOSTRE	1,010	916	90.69%	3,132	24,702
DELAGUILA	995	916	92.06%	3,133	24,982
AREBALO	1,043	913	87.54%	3,134	24,124
MEDERO	1,006	913	90.76%	3,135	24,762
HERNANDEZCRUZ	934	913	97.75%	3,136	26,189
HARDIN	42,469	913	2.15%	3,137	817
VAUGHAN	38,830	913	2.35%	3,138	893
BARRADAS	1,074	912	84.92%	3,139	23,618
VALDERAS	1,019	912	89.50%	3,140	24,531
MONJARAZ	940	911	96.91%	3,141	26,067
ZAVALZA	931	911	97.85%	3,142	26,243
ADRIAN	5,514	911	16.52%	3,143	6,201
GINES	2,832	910	32.13%	3,144	11,170
LOVO	1,018	910	89.39%	3,145	24,554
NAREZ	965	910	94.30%	3,146	25,572
BERRONES	962	909	94.49%	3,147	25,640
VIGO	1,252	909	72.60%	3,148	21,009
OGANDO	985	908	92.18%	3,149	25,171
CHECO	955	907	94.97%	3,150	25,793
SELLERS	42,577	907	2.13%	3,151	814
MINA	3,122	907	29.05%	3,152	10,320
AVERY	39,564	906	2.29%	3,153	878
FREITAS	11,041	906	8.21%	3,154	3,270
DENA	1,139	906	79.54%	3,155	22,559
ARRELLANO	988	905	91.60%	3,156	25,115
ELENES	974	904	92.81%	3,157	25,403
PAVIA	2,126	904	42.52%	3,158	14,137
ESTES	36,318	904	2.49%	3,159	956
ROBERTO	3,770	903	23.95%	3,160	8,706
BOYLE	39,921	902	2.26%	3,161	866
BARREDA	1,034	902	87.23%	3,162	24,260
PARRAS	1,139	902	79.19%	3,163	22,559
ZEA	1,337	901	67.39%	3,164	20,019
MARTINDELCAMP	917	901	98.26%	3,165	26,576
MCCARTY	36,944	901	2.44%	3,166	939
MCPHERSON	36,125	900	2.49%	3,167	965
REGINO	1,123	900	80.14%	3,168	22,809
PENNINGTON	40,854	899	2.20%	3,169	846
BENTON	37,912	899	2.37%	3,170	912
FLORENCIO	1,034	899	86.94%	3,171	24,260
MIDDLETON	42,578	898	2.11%	3,172	813
DILLARD	31,021	897	2.89%	3,173	1,130
LOWERY	43,278	896	2.07%	3,174	799
DALY	31,330	896	2.86%	3,175	1,118
PIEDRAHITA	977	896	91.71%	3,176	25,332
ARAMBURO	955	896	93.82%	3,177	25,793
PONCIANO	1,250	896	71.68%	3,178	21,034
DELOSANGELES	1,217	896	73.62%	3,179	21,470
AMES	22,385	895	4.00%	3,180	1,598
MARTINO	13,128	895	6.82%	3,181	2,746
CALHOUN	43,180	894	2.07%	3,182	803
PICADO	976	894	91.60%	3,183	25,356
MARRUJO	1,037	893	86.11%	3,184	24,214
ALDABA	963	893	92.73%	3,185	25,620
SANTO	4,620	893	19.33%	3,186	7,224
MONRROY	929	892	96.02%	3,187	26,282
PRUITT	44,365	892	2.01%	3,188	777
RUYBAL	1,105	892	80.72%	3,189	23,100
FIALLOS	956	891	93.20%	3,190	25,771
CONSTANZA	1,041	890	85.49%	3,191	24,159
ITURRALDE	998	890	89.18%	3,192	24,914
MAYORQUIN	912	890	97.59%	3,193	26,695
FRY	38,029	890	2.34%	3,194	909
ASHLEY	38,499	889	2.31%	3,195	900
FINLEY	37,672	889	2.36%	3,196	922
YNIGUEZ	1,070	889	83.08%	3,197	23,675
ALFEREZ	1,033	889	86.06%	3,198	24,288
VILLALONA	925	888	96.00%	3,199	26,391
PALAGUACHI	908	888	97.80%	3,200	26,795
HOWE	42,265	888	2.10%	3,201	820
SCHAEFER	41,063	887	2.16%	3,202	841
AMARILLAS	960	887	92.40%	3,203	25,684
CLARA	1,099	887	80.71%	3,204	23,205
DOUGHERTY	37,884	886	2.34%	3,205	915
BRANDON	26,284	886	3.37%	3,206	1,342
SAMUEL	23,125	886	3.83%	3,207	1,558
GASCON	2,190	886	40.46%	3,208	13,806
TABAREZ	963	885	91.90%	3,209	25,620
GARCIARODRIGUE	903	885	98.01%	3,210	26,887
CORVERA	959	883	92.08%	3,211	25,701
RAUDALES	921	883	95.87%	3,212	26,492
CHEN	169,580	882	0.52%	3,213	150
